Gender,10percentage,12graduation,12percentage,CollegeID,CollegeTier,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
1,84.0,2008,83.0,7542,2,74.5,7542,1,2012,725,465,555,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.4173,0.7348,-0.0537,-0.52527,-0.4455
0,91.0,2008,80.0,2342,2,76.0,2342,1,2012,535,475,415,0.538386892985096,-1,333,-1,-1,-1,286,-1,-0.5719,-0.1232,0.3817,-0.5253,0.5419
1,89.6,2010,83.8,13128,2,76.4,13128,1,2014,650,565,595,0.338786347219528,505,292,-1,-1,-1,-1,-1,0.7027,0.2124,-0.2974,0.3995,1.0554
1,82.0,2008,60.0,272,2,80.0,272,0,2012,585,525,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.1082,0.3448,-0.9245,-0.7603,-0.7615
1,70.0,2006,73.8,4234,2,70.13,4234,0,2011,825,505,485,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.51,0.8128,1.2525,0.8848,0.5024
1,59.57,2007,55.0,272,2,88.0,272,0,2015,395,540,535,0.992259189330951,665,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,-1.8344,-0.8682,-0.0943
1,83.0,2008,81.0,2027,2,79.2,2027,0,2012,440,655,705,0.837620725714257,285,-1,-1,-1,500,-1,-1,-1.0208,0.3789,0.6248,-1.6289,-0.2859
0,67.8,2008,65.2,12184,2,72.18,12184,0,2012,525,305,405,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,0.0328,-0.7794,-0.2902,0.7788
1,82.4,2010,81.2,8159,2,69.0,8159,0,2014,535,470,585,0.622642915849938,385,-1,407,-1,-1,-1,-1,0.99,1.0449,0.6248,-0.8682,-1.6273
0,79.0,2008,74.6,5232,2,71.2,5232,0,2012,525,435,505,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-1.4606,-1.0593,-0.344,1.1492,-2.3412
0,81.2,2007,82.8,11537,2,73.0,11537,0,2011,525,625,585,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.51,1.1248,0.5269,-0.7603,0.6603
1,73.5,2009,71.0,6518,2,71.0,6518,0,2013,570,545,500,0.829584599793067,-1,-1,-1,469,-1,-1,-1,0.99,0.8784,0.6248,-1.5021,0.6721
1,90.6,2009,94.3,11490,2,84.0,11490,0,2013,520,460,620,0.493596387301038,455,324,-1,-1,-1,-1,-1,0.99,0.5454,0.7785,-1.6289,0.6721
0,91.6,2010,90.2,13439,2,74.0,13439,0,2014,615,610,680,0.978799292641428,495,-1,561,-1,-1,-1,-1,0.2718,0.8784,-1.6807,1.0333,0.6721
1,86.0,2010,83.8,12290,2,77.0,12290,0,2014,555,605,560,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.9737,1.4368,0.5994,-0.2902,0.3444
1,73.0,2009,79.0,12755,2,75.0,12755,0,2013,440,315,430,0.538386892985096,-1,333,-1,-1,-1,420,-1,-0.4463,-1.9521,-0.4511,-0.4879,-1.4356
1,65.0,2007,50.0,7000,2,73.14,7000,1,2013,625,495,430,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.8772,-0.6201,-0.4511,0.653,-0.4776
1,86.0,2006,82.0,431,2,71.0,431,0,2010,485,505,505,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.0355,-0.1232,0.2366,-0.6428,-0.6035
1,86.0,2010,74.44,7376,2,73.38,7376,0,2014,520,575,650,0.486747008438193,695,-1,376,-1,-1,-1,-1,0.5591,-0.4536,-0.6048,-0.6147,-0.0943
1,91.6,2008,85.8,55,2,77.7,55,0,2012,534,575,685,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,1.5928,0.5269,-0.1727,0.1864
0,89.0,2006,78.0,6038,2,73.14,6038,0,2011,545,485,544,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.51,0.5008,0.672,-0.43717,0.3444
0,87.4,2005,83.0,4441,1,71.0,4441,0,2011,645,485,544,-1.0,355,-1,-1,-1,-1,-1,-1,0.51,0.5008,0.672,0.0623,0.6603
1,78.0,2004,83.0,2,1,72.13,2,1,2010,444,555,695,0.999904558268382,804,-1,-1,-1,-1,-1,-1,0.6646,0.3448,0.8171,0.6498,0.0284
1,93.33,2009,76.66,8440,1,72.0,8440,0,2014,650,570,750,-1.0,515,-1,-1,-1,-1,-1,-1,0.5591,0.3789,-0.1437,-0.2344,0.6721
1,75.0,2008,77.0,708,2,70.45,708,0,2013,455,595,545,0.112139438207403,425,228,-1,-1,-1,-1,-1,1.2772,1.2114,1.3933,-0.1076,0.8637
1,71.3,2008,63.8,222,2,79.6,222,0,2014,325,475,370,0.622642915849938,425,-1,407,-1,-1,-1,-1,-1.308,-0.2871,-0.2974,1.1601,-1.244
1,81.0,2012,73.0,23,2,61.6,23,0,2014,640,570,495,0.356536487724475,535,-1,346,-1,-1,-1,-1,-0.4463,0.8784,0.4711,-2.136,0.6721
1,55.0,2009,68.0,10881,2,74.9,10881,1,2013,440,560,545,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.5591,0.3789,1.3933,-1.2486,-1.0524
0,83.4,2008,88.2,13210,2,72.3,13210,0,2013,450,450,445,0.124502074009537,-1,233,-1,-1,-1,-1,-1,0.4155,0.3789,1.2396,1.0333,-0.0943
1,64.8,2009,69.4,7736,2,73.8,7736,0,2013,465,475,385,0.356536487724475,525,-1,346,-1,-1,-1,-1,0.1282,0.8784,-0.1437,-0.2344,0.2889
1,83.5,2010,87.2,7542,2,79.95,7542,1,2014,580,615,510,0.953899775079926,485,-1,530,-1,-1,-1,-1,0.5591,1.0449,-0.6048,0.7798,-1.0524
1,82.27,2006,80.58,434,2,61.0,434,1,2010,495,465,575,0.124502074009537,275,233,-1,180,-1,-1,-1,-0.4173,-0.7473,-0.0537,0.2973,0.0284
1,71.1,2011,64.5,14169,2,60.05,14169,0,2015,560,340,390,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.0154,-0.6201,-0.4511,0.1459,-1.244
1,91.4,2010,81.2,11848,1,73.0,11848,0,2015,755,640,740,0.998876108102859,685,-1,653,-1,-1,-1,-1,-0.2632,0.8993,-0.4226,-0.3414,0.1275
0,78.0,2008,79.4,4450,2,76.76,4450,0,2012,465,575,625,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.2828,0.7348,0.0552,-0.0552,-0.9194
1,77.0,2009,69.0,4979,2,84.1,4979,0,2013,490,590,655,-1.0,385,-1,-1,-1,-1,-1,-1,0.5591,0.7119,0.4711,-1.6289,0.6721
1,80.0,2005,75.0,11444,2,71.56,11444,0,2011,375,495,445,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.51,0.3448,0.2075,0.9169,0.0284
0,89.0,2008,94.16,3076,2,89.2,3076,0,2012,425,515,655,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.0464,1.3198,-0.4891,-1.11277,-0.2875
1,87.33,2008,82.46,11444,2,73.83,11444,0,2012,640,610,650,0.995613796625388,-1,-1,-1,616,-1,-1,-1,1.2828,0.8128,0.0914,-0.8778,0.6603
1,73.94,2009,79.16,9361,2,86.0,9361,0,2013,535,460,680,0.974396112538398,615,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,0.9322,-0.995,-0.4776
1,79.8,2007,81.0,1622,2,76.03,1622,0,2012,425,535,605,0.694479327708463,-1,366,-1,-1,-1,-1,-1,1.4374,0.1498,-0.598,-1.58287,-0.7615
0,92.0,2008,94.8,9769,2,77.33,9769,1,2012,505,525,505,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.0464,0.9688,-0.1626,1.3549,-0.7615
1,76.0,2009,78.0,8346,2,70.6,8346,0,2014,730,570,665,0.661834475840071,-1,-1,-1,-1,446,-1,-1,-0.5899,-0.7866,1.0859,-0.1076,-0.4776
1,78.93,2008,65.0,7172,2,67.63,7172,0,2012,535,535,455,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.2628,1.5538,0.5994,-0.29027,0.3444
1,80.6,2009,74.6,17205,2,57.5,17205,0,2014,485,440,445,0.356536487724475,485,-1,346,-1,-1,-1,-1,0.2718,0.2124,0.7785,1.9207,-0.6692
1,83.2,2007,77.33,2634,2,75.67,2634,1,2011,655,415,485,0.376059586651545,345,300,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.344,-1.4653,-0.6035
1,52.7,2005,45.6,144,2,69.7,144,0,2011,345,385,345,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-2.272,-1.5273,-1.0697,0.7673,-0.4455
1,69.5,2008,68.5,7770,2,69.9,7770,0,2013,475,500,235,0.413838255788123,385,-1,-1,-1,-1,-1,-1,0.5591,1.0449,1.2396,0.3995,1.0554
1,85.0,2009,85.6,8819,2,80.0,8819,1,2015,630,510,485,0.622642915849938,585,-1,407,-1,-1,-1,-1,1.2772,0.0459,0.3174,-0.995,1.0554
0,67.25,2009,63.4,2066,2,69.97,2066,1,2010,455,565,565,0.694479327708463,365,366,-1,-1,-1,-1,-1,0.9737,1.2808,0.8171,-0.0552,1.4502
1,88.2,2010,80.8,15866,2,70.0,15866,0,2014,735,595,545,0.999910407631314,535,-1,715,-1,-1,-1,-1,1.9953,1.0449,-0.1437,-2.3895,0.2889
1,76.2,2010,63.8,2783,2,66.0,2783,0,2014,455,455,465,0.144789889482462,335,-1,284,-1,-1,-1,-1,-1.308,0.3789,-0.9122,0.2727,0.0973
1,67.2,2007,58.6,3879,2,66.6,3879,0,2012,630,565,620,0.842248322257836,465,-1,469,-1,-1,-1,-1,-0.159,0.5454,0.3174,0.1459,-0.2859
1,76.0,2011,66.66,12374,2,65.0,12374,0,2015,500,400,475,0.125690182237981,375,-1,-1,284,-1,-1,-1,-2.457,-0.7866,0.01,0.2727,-2.2021
1,89.5,2010,78.83,8440,1,73.0,8440,0,2014,455,485,605,0.863724177728167,425,-1,-1,-1,-1,-1,-1,-2.7443,0.2124,-1.527,1.1601,-0.2859
1,56.0,2009,63.0,9072,2,65.0,9072,0,2013,404,495,405,0.279258511565122,255,-1,-1,-1,-1,292,-1,0.2718,-0.9531,0.4711,-1.1218,-1.0524
1,90.2,2011,84.8,229,1,66.23,229,1,2015,545,670,680,0.842248322257836,725,-1,469,-1,-1,-1,-1,-0.4463,1.2114,1.0859,-0.8682,0.4805
0,75.6,2006,77.0,5690,2,70.66,5690,0,2011,505,404,524,0.535862819499896,295,-1,-1,393,-1,-1,-1,0.6646,1.7488,0.2366,0.5323,0.6603
1,83.68,2010,84.5,904,2,72.3,904,1,2014,580,605,570,0.622642915849938,585,-1,407,-1,-1,-1,-1,-1.308,-1.7856,-0.6048,1.0333,-2.5853
1,79.8,2008,75.6,5238,2,61.9,5238,0,2012,405,620,620,0.376059586651545,395,300,-1,-1,-1,-1,-1,1.1336,1.0449,0.4711,-0.4879,0.2889
1,84.4,2009,76.0,226,2,63.0,226,1,2013,430,595,545,0.977066467141653,-1,-1,-1,561,-1,-1,-1,0.8463,0.2124,0.4711,-0.3612,-0.0943
1,72.0,2007,72.0,6271,2,70.5,6271,0,2012,440,570,530,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.0464,0.6178,-0.3803,-1.1128,0.1864
1,85.8,2010,83.0,11898,1,91.0,11898,0,2014,555,545,590,0.649389714846691,655,356,-1,-1,-1,-1,-1,-0.159,0.5454,0.4711,-1.1218,-0.6692
1,73.0,2009,77.0,11759,2,79.67,11759,0,2013,475,585,515,0.229481754911755,-1,266,-1,-1,-1,-1,-1,0.51,0.8128,-1.0697,-0.4371,0.1864
1,73.0,2008,57.8,10342,2,58.0,10342,1,2012,375,435,495,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.2628,0.0328,-0.2714,0.2973,-1.0774
1,83.04,2006,72.6,708,2,64.95,708,0,2013,535,375,375,0.279258511565122,415,-1,-1,-1,-1,292,-1,1.4208,0.8784,-0.2974,0.7798,0.6721
0,83.0,2008,66.0,3427,2,78.0,3427,0,2012,305,515,495,0.714529363243447,-1,-1,-1,435,-1,-1,-1,0.9737,0.2668,0.5994,0.6498,-0.9194
1,87.0,2010,81.0,12984,2,72.0,12984,0,2014,570,495,525,0.0531603052826837,475,196,-1,-1,-1,-1,-1,0.5591,-0.1206,0.01,-1.6289,-1.6273
1,85.0,2010,82.0,110,2,70.6,110,0,2014,510,655,665,-1.0,505,-1,315,-1,-1,-1,-1,0.8463,0.8784,0.7785,-1.2486,-0.4776
1,79.2,2009,76.6,2952,2,67.6,2952,1,2013,650,580,635,0.976292560913216,395,484,-1,-1,-1,313,-1,-0.4463,0.2124,0.7785,1.0333,-0.8608
1,74.0,2009,81.0,12210,2,67.1,12210,1,2013,510,555,530,-1.0,-1,-1,-1,-1,-1,-1,-1,0.2718,0.2124,0.01,0.2727,-0.0943
1,77.86,2006,64.33,4795,2,70.0,4795,0,2013,590,555,590,0.990008756723898,655,-1,-1,-1,-1,-1,-1,-1.4517,-1.1196,0.6248,1.794,-0.0943
1,81.66,2009,58.55,2318,2,55.9,2318,1,2013,630,680,560,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.99,0.8784,1.0859,-0.7415,1.0554
1,82.6,2009,76.0,6904,2,78.0,6904,1,2014,510,560,485,0.837620725714257,335,-1,-1,-1,500,-1,-1,-1.0208,-0.7866,0.01,1.6672,-1.4356
0,89.0,2010,90.6,5338,2,70.4,5338,0,2014,335,505,630,0.622642915849938,555,-1,407,-1,-1,-1,-1,1.4208,-0.2871,0.1637,-2.2627,0.6721
1,85.0,2010,76.7,14820,2,67.66,14820,0,2014,520,350,325,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.8463,0.0459,-1.9881,0.7798,1.6302
0,91.2,2006,84.63,4437,2,78.15,4437,0,2010,455,535,445,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,0.5269,-0.2902,0.3444
1,83.4,2006,77.4,49,1,70.0,49,0,2011,565,675,725,0.910770164246022,405,433,-1,-1,-1,-1,-1,-0.5719,0.6568,0.8171,-0.8778,0.3444
0,79.0,2010,72.5,1228,2,66.43,1228,1,2014,525,360,370,0.298769128563994,-1,-1,-1,-1,356,-1,-1,-0.0154,1.0449,-0.1437,-0.6147,1.4386
1,62.4,2006,67.17,2665,2,60.14,2665,0,2013,420,615,465,0.881620069530177,425,420,-1,-1,-1,-1,-1,-0.5899,-0.2871,0.01,0.1459,0.0973
1,81.2,2009,76.4,11630,2,72.3,11630,0,2013,765,605,665,0.755375120895548,-1,-1,-1,446,-1,-1,-1,1.5644,0.7119,1.2396,-2.3895,1.247
0,90.6,2007,92.3,2818,2,78.07,2818,1,2011,625,545,605,0.0587928000083534,445,200,-1,-1,-1,420,-1,0.2009,0.6568,-0.7794,-0.0552,0.9763
1,55.0,2004,43.0,215,2,62.0,215,1,2011,305,415,285,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,0.4488,0.065,-1.1911,0.1187
1,69.0,2009,69.0,168,2,66.0,168,0,2013,325,305,430,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.4155,0.2124,0.4711,-0.7415,0.6721
1,73.0,2008,74.0,1227,2,69.2,1227,1,2012,415,635,455,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.7264,-0.4353,-1.2148,0.1798,-0.643
1,72.4,2010,72.8,9062,2,71.77,9062,1,2014,465,375,510,0.207392169717661,395,260,-1,-1,-1,-1,-1,0.2718,0.8784,0.7785,-0.2344,0.0973
0,78.33,2008,67.6,15866,2,65.72,15866,0,2012,510,655,605,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.8517,1.3779,1.0859,-2.136,1.6302
1,68.0,2006,59.2,137,2,65.0,137,0,2010,355,455,495,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-1.6538,-1.6833,-1.2148,1.3549,0.0284
0,86.6,2007,92.0,9775,2,77.96,9775,1,2011,495,555,425,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.8192,0.8128,0.5269,-1.4653,0.1864
0,81.0,2007,77.0,10599,2,82.9,10599,0,2011,445,505,525,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.3555,-0.5913,-0.6343,-0.9953,0.0284
1,61.6,2006,57.83,6196,2,49.07,6196,0,2013,655,425,555,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.2287,-0.2793,-0.4891,-0.08457,-0.1295
0,85.83,2010,86.0,11554,2,86.0,11554,0,2014,315,480,295,0.144789889482462,365,-1,284,-1,-1,-1,-1,-0.159,-1.2861,-0.9122,-2.0092,-1.244
0,83.0,2009,85.0,6996,2,70.0,6996,1,2013,535,410,370,0.338786347219528,375,292,-1,-1,313,-1,-1,-2.8879,-3.9501,-2.7565,-1.2486,-5.6512
1,84.3,2009,86.5,6196,2,68.87,6196,0,2013,580,580,560,0.229481754911755,425,266,-1,-1,-1,286,-1,-1.0355,0.6568,0.8171,0.8848,0.4234
1,69.66,2009,69.6,66,2,71.7,66,0,2014,510,460,575,0.667326452482833,454,-1,-1,-1,-1,-1,-1,-2.457,-1.2861,-1.6807,0.653,-1.244
1,79.78,2007,64.0,1281,2,56.43,1281,1,2011,585,655,625,0.824666400671332,-1,400,-1,-1,-1,-1,-1,0.0464,0.8128,0.5269,-0.0552,-0.4455
1,90.4,2009,80.4,48,1,74.0,48,1,2013,325,555,705,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-0.159,0.5454,0.9322,0.5262,-1.0524
1,84.0,2009,88.0,11024,2,72.5,11024,1,2013,580,565,545,0.423951396376433,325,-1,315,-1,388,-1,-1,0.1282,0.3789,1.3933,-0.7415,0.8637
0,93.0,2008,97.0,11511,2,80.5,11511,0,2012,585,655,735,0.538386892985096,455,333,-1,-1,-1,-1,-1,-0.880999999999999,1.1248,-2.9565,-0.78967,-1.2354
1,91.86,2007,94.5,4968,2,69.06,4968,1,2011,485,404,505,0.824666400671332,355,400,-1,-1,-1,-1,-1,-0.2628,-1.0593,-0.0537,-0.5253,0.3444
1,79.66,2006,87.0,5069,2,74.1,5069,0,2010,525,475,505,0.304510913720196,-1,-1,-1,340,-1,-1,-1,-0.880999999999999,-0.6693,-0.7068,0.0622299999999999,-0.1295
1,87.0,2005,92.0,1428,2,63.96,1428,1,2009,445,605,525,0.298769128563994,315,-1,-1,-1,356,-1,-1,0.7027,-0.2871,-0.2974,-0.6147,-1.8189
0,65.0,2008,58.0,75,2,70.0,75,0,2012,404,464,425,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.4173,0.6178,-0.4891,0.6498,-0.4455
1,70.2,2009,61.8,17633,2,69.0,17633,0,2014,455,370,485,0.622642915849938,395,-1,407,-1,-1,-1,-1,0.1282,-0.1206,-1.0659,1.794,0.2889
1,73.0,2010,62.0,78,2,75.0,78,0,2014,405,545,535,0.953899775079926,495,-1,530,-1,-1,-1,-1,0.7027,-1.2861,-0.9122,-0.7415,-0.8608
1,70.0,2006,43.42,11388,2,55.52,11388,1,2014,370,360,270,0.649389714846691,-1,356,-1,-1,-1,-1,-1,-0.7335,-2.1186,-1.9881,-0.4879,-5.0763
1,84.67,2006,86.46,264,1,85.8,264,1,2011,545,525,715,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.3447,-1.0593,0.672,1.0024,-1.7093
1,63.0,2009,64.0,7148,2,72.4,7148,0,2013,500,460,415,0.193768441980019,395,-1,-1,-1,324,-1,-1,1.1336,0.7119,0.1637,-0.4879,-0.4776
1,88.8,2010,94.6,9748,2,80.6,9748,1,2014,510,525,720,0.938399136791175,345,-1,-1,-1,553,-1,-1,-0.7335,-1.4526,-0.2974,-0.4879,-0.8608
1,76.0,2009,67.0,8421,2,64.0,8421,1,2013,730,520,590,0.538386892985096,375,333,-1,-1,-1,-1,-1,1.1336,1.3779,1.2396,1.1601,1.0554
1,64.4,2009,79.2,527,2,70.14,527,0,2013,560,545,595,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.0154,0.3789,0.4711,-0.1076,0.2889
1,87.8,2005,83.8,10726,2,80.0,10726,0,2010,310,535,470,-1.0,-1,-1,-1,-1,-1,-1,-1,0.4034,0.4934,-0.6339,-1.3255,0.7631
0,85.0,2009,94.6,1141,2,80.02,1141,0,2013,545,510,485,0.993917312137124,-1,-1,-1,606,-1,-1,-1,-0.5899,1.5444,-0.2974,-0.4879,0.6721
0,81.0,2009,66.0,14029,2,80.0,14029,0,2013,545,545,595,0.356536487724475,345,-1,346,-1,-1,-1,-1,-0.7335,0.0459,-0.1437,-0.1076,0.4805
1,71.66,2006,73.8,47,1,63.88,47,1,2012,425,485,405,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.9737,1.1248,0.2366,0.0623,-0.0506
1,91.2,2010,77.8,17288,2,77.8,17288,0,2014,535,540,570,0.911395278391328,395,-1,500,-1,-1,-1,-1,1.2772,0.2124,0.6248,-1.3753,0.4805
1,82.2,2010,81.0,119,1,81.0,119,0,2014,395,425,460,0.783303536670298,525,388,-1,-1,-1,-1,-1,1.4208,1.2114,1.7007,-0.7415,0.4805
0,83.0,2009,73.0,7627,2,67.0,7627,0,2013,595,625,560,0.338786347219528,405,292,-1,-1,-1,-1,-1,-0.3027,0.7119,1.3933,-2.3895,0.6721
0,93.0,2008,94.6,9769,2,78.15,9769,1,2012,515,635,725,0.694479327708463,-1,366,-1,-1,-1,260,-1,0.8578,1.7488,0.0914,-1.3184,0.5024
1,57.0,2005,58.0,51,2,74.8,51,0,2014,520,595,515,0.842248322257836,605,-1,469,-1,-1,-1,-1,-0.8772,-0.7866,-1.9881,2.6814,-0.2859
1,83.0,2008,63.0,8451,2,66.0,8451,0,2013,450,495,515,0.23780283983757,375,-1,315,-1,-1,-1,-1,0.1282,-0.2871,0.3174,-1.8824,0.0973
1,82.4,2008,68.0,7376,2,67.23,7376,0,2012,555,485,445,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.4374,0.9688,-0.0537,-1.11277,-0.2875
1,88.2,2009,91.0,12949,1,75.7,12949,1,2013,720,510,655,0.486747008438193,525,-1,376,-1,-1,-1,-1,-0.4463,-0.6201,-0.1437,0.1459,-2.5853
1,76.6,2010,72.8,10185,2,76.0,10185,0,2014,500,530,620,0.998966943874751,735,-1,-1,-1,-1,-1,-1,-0.4463,-2.7846,-1.527,0.3995,-2.0105
1,85.3,2008,92.6,2929,2,69.43,2929,0,2012,645,635,695,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.3555,0.1888,-0.6343,2.2949,-0.9984
1,68.6,2009,70.0,11630,2,71.3,11630,0,2013,520,535,620,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.0154,1.0449,0.6248,-1.8824,0.8637
1,79.4,2010,80.4,6290,1,71.0,6290,0,2014,545,505,595,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.159,-1.9521,-0.7585,-0.7415,-2.2021
1,71.0,2010,64.6,7255,2,65.6,7255,0,2014,325,440,380,0.493596387301038,-1,324,-1,-1,-1,286,-1,-1.1644,1.0449,0.7785,1.4136,-0.6692
1,61.0,2006,61.8,2819,2,62.2,2819,0,2012,395,565,475,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.5522,0.8128,-1.0116,-1.3008,0.1864
0,81.0,2009,93.3,9129,2,74.42,9129,1,2013,520,440,605,0.538386892985096,445,333,-1,-1,-1,-1,-1,-1.308,-0.6201,-1.2196,1.2869,-0.8608
1,72.3,2006,95.0,64,2,70.0,64,0,2010,454,515,625,0.308400582860308,355,333,-1,-1,-1,-1,-1,0.0464,0.3448,-0.9245,-0.9953,0.6603
1,75.38,2007,72.0,4023,2,68.75,4023,1,2011,325,495,565,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.0464,-2.1513,1.1074,0.0623,0.8183
1,87.2,2010,76.6,119,1,67.0,119,0,2014,510,610,665,0.649389714846691,-1,356,-1,-1,-1,366,-1,-1.8825,-1.4526,-1.9881,1.5404,-1.244
1,57.67,2007,74.0,2540,2,76.26,2540,0,2012,555,495,810,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.3941,0.8128,0.2366,-1.3184,0.3444
0,66.0,2008,68.0,9508,2,71.0,9508,0,2012,500,555,605,0.911395278391328,465,-1,500,-1,-1,-1,-1,1.4208,1.2114,0.9322,-0.6147,1.0554
1,80.33,2006,89.6,2097,2,73.5,2097,0,2011,525,605,605,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.6646,0.5008,0.8171,-0.7603,0.5024
1,78.0,2006,85.0,1186,2,73.0,1186,0,2010,435,335,345,-1.0,345,-1,-1,-1,-1,-1,-1,0.2009,0.5008,0.0914,0.5323,0.1864
1,91.2,2010,95.2,1141,2,76.2,1141,0,2014,580,645,635,0.997642771699029,525,-1,-1,-1,-1,548,-1,0.8463,0.7119,1.8543,-1.1218,0.2889
1,87.0,2009,86.54,13371,2,78.4,13371,0,2013,325,415,470,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.4285,0.1125,0.7785,-0.3612,0.166999999999999
0,55.6,2007,68.0,350,2,67.84,350,0,2011,455,385,355,0.190153405601018,315,-1,-1,-1,-1,-1,-1,0.8192,0.3448,0.5269,0.6498,0.6603
0,89.33,2010,95.5,14651,1,79.96,14651,0,2014,545,520,645,0.997298967866528,495,548,-1,-1,-1,-1,-1,0.5591,0.8784,0.6248,0.653,1.0554
1,74.6,2007,73.4,350,2,71.06,350,0,2012,555,475,615,0.916869961103619,555,-1,-1,-1,-1,-1,-1,1.2828,1.1248,1.8331,-0.1727,1.6082
1,71.0,2009,70.8,10389,2,75.0,10389,0,2013,325,485,575,0.911395278391328,465,-1,500,-1,-1,-1,-1,0.1282,1.2114,2.008,0.2727,0.6721
0,86.3,2009,71.8,5256,2,86.3,5256,0,2013,535,485,595,0.493596387301038,585,324,-1,-1,-1,-1,-1,0.2718,1.2114,0.4711,0.1459,1.0554
1,80.0,2010,76.0,11210,2,80.6,11210,0,2014,735,555,535,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.4463,-0.9531,0.1637,0.0192,-2.0105
1,73.2,2007,74.6,5399,2,76.75,5399,0,2011,450,560,470,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.5591,-0.6201,-0.4511,-0.4879,0.2889
1,70.3,2010,73.2,11869,2,67.46,11869,0,2014,420,350,295,0.338786347219528,295,292,-1,-1,-1,-1,-1,1.8517,0.3789,-0.7585,-0.6147,0.6721
1,65.2,2008,62.2,100,2,75.6,100,0,2012,425,620,665,0.995464718630865,685,-1,-1,-1,-1,-1,-1,1.1336,0.0459,1.2396,-0.4879,-0.0943
1,81.2,2007,87.6,120,1,8.89,120,0,2014,595,615,794,0.979521744319216,625,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.0842,-0.4891,-0.0552,-0.2875
1,65.2,2007,80.0,35,1,81.6,35,1,2013,430,570,465,0.744758354008939,555,-1,438,-1,-1,-1,-1,0.1282,0.7119,0.01,-0.3612,-1.244
1,72.17,2006,58.92,2927,2,64.0,2927,1,2011,395,405,515,0.700826161753383,464,-1,-1,-1,-1,-1,-1,0.0464,1.2808,0.9623,1.8249,0.3444
1,69.0,2006,50.0,1648,2,60.0,1648,1,2010,404,375,395,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.4374,-1.2153,-0.6343,-0.2902,-2.0253
1,84.6,2010,74.4,10932,2,66.24,10932,0,2014,590,440,620,0.622642915849938,555,-1,407,-1,-1,-1,-1,0.1282,1.3779,-2.1418,-0.995,0.6721
